这会儿,zhèhuìr,moment,cmn-33669ce1.mp3," moment, heure actuelle, Minute, actuellement, instant"
笔试,bǐshì,Examen écrit,cmn-337dc808.mp3," Examen écrit, Examen écrit Epreuves, l'examen écrit"
支配,zhīpèi,domination,cmn-339fa903.mp3," domination, une domination, de domination, la domination"
洪水,hóngshuǐ,inondation,cmn-33e87bb6.mp3," inondation, contre les inondations, Déluge, Flood, avalanche"
治疗,zhìliáo,traitement,cmn-3476268d.mp3," traitement, Traitement de, le traitement, de traitement, soins"
银幕,yínmù,écran,cmn-347dc71e.mp3," écran, d'écran, l'écran, page"
罪,zuì,crime,cmn-34848534.mp3," crime, criminalité, du crime, délit, de la criminalité"
万分,wànfēn,extrêmement,cmn-3486137d.mp3," extrêmement, Extremely, fort, extrême, très"
其,qí,sa,cmn-349eb1ee.mp3," sa, son, Ce est, Elle, Ce"
消耗,xiāohào,consommer,cmn-34ac25e8.mp3," consommer, A consommer, Consommer des, Consomment, Consommez"
顽固,wángù,rétif,cmn-34fed080.mp3," rétif, buté, obstiné, opiniâtre, acharné"
隔阂,géhé,éloignement,cmn-3500ab9a.mp3," éloignement, séparation, l'aliénation, détachement, L'éloignement"
冬季,dōngjì,hiver,cmn-350feaa0.mp3," hiver, hiver de, hivernal, d'hiver"
总,zǒng,total,cmn-351e874f.mp3," total, au total, total de, global, total des"
力求,lìqiú,recherché,cmn-355b34e3.mp3," recherché, recherchée, de forte demande, cherché, forte demande"
等到,děngdào,Attendez jusqu'à ce que,cmn-35779b8b.mp3," Attendez jusqu'à ce que, Attendez que, Attendre jusqu'à ce que, Patientez jusqu'à ce que, Attendre que"
迷信,míxìn,superstition,cmn-358088df.mp3," superstition, de superstition, de la superstition, la superstition"
保障,bǎozhàng,garantie,cmn-358e085b.mp3," garantie, de garantie, gage, caution, de garantie des"
敢于,gǎnyú,oser,cmn-359ab0bb.mp3," oser, Dare, Défi, Ose, audace"
循环,xúnhuán,circulation,cmn-35aea91f.mp3," circulation, de circulation, Distribution, la circulation, diffusion"
哦,ò,oh,cmn-35b1145d.mp3," oh, Ah, O"
多劳多得,duōláo_duōdé,Duolaoduode,cmn-35de4ecb.mp3," Duolaoduode"
发行,fāxíng,libération,cmn-35e249ab.mp3," libération, sortie, de sortie, libérer, de presse"
无产阶级,wúchǎnjiējí,prolétariat,cmn-35f8f888.mp3," prolétariat, Proletariat, Le prolétariat, prolétaires"
民兵,mínbīng,milice,cmn-3632eeaf.mp3," milice, milice de, de milice, de la milice, la milice"
瓦,wǎ,tuile,cmn-3635c033.mp3," tuile, carreau, de tuiles, Carreaux, Tile"
别字,biézì,non mots 别 non, Pas, non pas, Not, et non 字 mots, des mots, dire, les mots, dit,cmn-365c98cd.mp3,"non mots 别 non, Pas, non pas, Not, et non 字 mots, des mots, dire, les mots, dit"
拿_来说,ná_láishuō,Prenez-le _ 拿 来说 Prenez-le, Prenez, Le prendre, Prends _ _,cmn-36617225.mp3,"Prenez-le _ 拿 来说 Prenez-le, Prenez, Le prendre, Prends _ _"
吞,tūn,avaler,cmn-369eff00.mp3," avaler, engloutir, gober, Avale, Avalez"
英明,yīngmíng,sage,cmn-36da9217.mp3," sage, judicieux, rationnelle, avisé, prudent"
茶叶,cháyè,thé,cmn-36eaf4ef.mp3," thé, de thé, le thé, plateau, Cafetière"
上头,shàngtou,haut,cmn-370af18e.mp3," haut, meilleur, dernier, de haut, en haut"
摊,tān,cabine,cmn-3719a465.mp3," cabine, kiosque, Booth, de stand, baraque"
误,wù,par erreur,cmn-37464655.mp3," par erreur, par inadvertance, par mégarde"
贵宾,guìbīn,Distinguished invité,cmn-374a3597.mp3," invité, invités, clients, des clients, chambre"
不对,bùduì,droit,cmn-37986c41.mp3," droit, droite, bon, bien, directement"
迷糊,míhu,confus,cmn-37cf80ca.mp3," confus, confondu, Confus au, confondue, confuse"
砸,zá,smash,cmn-38519860.mp3," smash, collision, défoncer, détruire, briser"
地形,dìxíng,terrain,cmn-3855af63.mp3," terrain, du terrain, Paysage, relief, du relief"
分泌,fēnmì,sécrétion,cmn-3866a744.mp3," sécrétion, sécrétion d', la sécrétion, de sécrétion, Secretion"
军人,jūnrén,soldat,cmn-38d96cd9.mp3," soldat, Militaire, soldat de"
宁可,nìngkě,plutôt,cmn-38e2f38d.mp3," plutôt, assez, Au lieu, contraire"
核,hé,nucléaire,cmn-3993f257.mp3," nucléaire, atomique, Nuclear, nucléaire de"
阴天,yīntiān,jour nuageux,cmn-39a72e1f.mp3," jour nuageux, Cloudy day, jour couvert, Journée nuageuse"
高粱,gāoliang,sorgho chinois,cmn-39b20520.mp3," chinois, chinoise, chinese, Chine, chinese en"
顿时,dùnshí,soudain,cmn-39b2a575.mp3," soudain, tout à coup, soudainement, subitement, brusquement"
粗心大意,cūxīndàyì,irréfléchi,cmn-39d4752d.mp3," irréfléchi, imprudent, Inattention, indifférent, Careless"
掌声,zhǎngshēng,applaudissements,cmn-39e410a1.mp3," applaudissements, applaudi, applaudissement, acclamation, applaudir"
器材,qìcái,équipement,cmn-3a0d9418.mp3," équipement, matériel, Equipment, Equipement, L'équipement"
饲养,sìyǎng,alimentation,cmn-3a5b695f.mp3," alimentation, fourrage, Faire, Flux, Fil"
罢,bà,Stop,cmn-3a5f0d06.mp3," Stop, Arrêter, mettre fin, mettre un terme, arrêt"
行人,xíngrén,piéton,cmn-3a68e335.mp3," piéton, piétonne, pedestre, des piétons, Pedestrian"
犹豫,yóuyù,hésité,cmn-3a84473b.mp3," hésité, hésita, hésite, hésitent, craint"
乡村,xiāngcūn,campagne,cmn-3a9f17a5.mp3," campagne, Campagne Description, campagnes, campagne de"
叠,dié,plier,cmn-3aa5ec35.mp3," plier, pli, Fold, Pliez, Rabattez"
鸣,míng,son,cmn-3ab1e4df.mp3," son, entendre, résonner, sain, bruit"
虽说,suīshuō,bien que,cmn-3ab9bdc1.mp3," bien que, quoique, cependant, Bien que les, Bien"
近代,jìndài,moderne,cmn-3abbdc15.mp3," moderne, moderne et, modernes, moderne de"
田地,tiándì,champ,cmn-3acb2102.mp3," champ, domaine, terrain, champs, Le champs"
尖子,jiānzi,Aces,cmn-3b28de55.mp3," Aces, As, des as, les As, d'as"
此刻,cǐkè,maintenant,cmn-3ba1e645.mp3," maintenant, Aujourd'hui, actuellement, désormais"
泡,pào,bulle,cmn-3c171b05.mp3," bulle, bouillonner, Bulles, Bubble, de bulle"
讲义,jiǎngyì,conférence,cmn-3c31c9a3.mp3," conférence, conférences, de conférences, Exposé, cours"
枕头,zhěntou,oreiller,cmn-3c39cde8.mp3," oreiller, Oreiller de, d'oreiller, coussin, l'oreiller"
电铃,diànlíng,cloche électrique,cmn-3c47558d.mp3," électrique, Electrique, électrique de, Électricité, électrique à"
地毯,dìtǎn,tapis,cmn-3c561d54.mp3," tapis, moquette, de tapis, le tapis, Carpet"
测量,cèliáng,Mesure,cmn-3c569470.mp3," Mesure, la mesure, Measure, de Mesure, la mesure de"
军舰,jūnjiàn,navire de guerre,cmn-3c6628d2.mp3," navire de guerre, bâtiment de guerre, Un navire de guerre, Navire de, Vaisseau"
夏季,xiàjì,été,cmn-3c899614.mp3," été, d'été, L'été, Summer"
清洁,qīngjié,propre,cmn-3c9628f8.mp3," propre, net, nettoyer, Nettoyez, Clean"
途径,tújìng,manière,cmn-3cf7fbcc.mp3," manière, façon, chemin, mode, moyen"
颤抖,chàndǒu,Tremble,cmn-3d0843ef.mp3," Tremble, Tremblez, trembler, Trembles, frémir"
诞生,dànshēng,né,cmn-3d0da172.mp3," né, Né le, de naissance, Born, Naissance"
现,xiàn,présent,cmn-3d8d197e.mp3," présent, assister, Present, actuel, cadeau"
推辞,tuīcí,déclin,cmn-3dd6da48.mp3," déclin, décliner, Baisse de, Baisse, Decline"
结,jié,nœud,cmn-3ddbaaba.mp3," nœud, nodule, noeud, de noeud, Knot"
助,zhù,aider,cmn-3e0ea0d4.mp3," aider, aider à, Aidez, aide, aider les"
碰钉子,pèngdīngzi,Hit un accroc,cmn-3e10d3fd.mp3," un accroc, un chicot, un hic, sur un os, un obstacle"
监督,jiāndū,superviser,cmn-3e34da79.mp3," superviser, surveiller, Encadrer, Superviser le, diriger"
偏偏,piānpiān,Happens,cmn-3e41312d.mp3," Happens, Arrive, qui se passe, qui se produit, qui arrive"
规则,guīzé,règle,cmn-3e49714e.mp3," règle, l'article, loi, pouvoir, autorité"
其实,qíshí,en fait,cmn-3e4e3859.mp3," en fait, en effet, de fait"
不顾,bùgù,quel que soit,cmn-3e652d08.mp3," quel que soit, quelle que soit, indépendamment de, quels que soient, quelles que soient"
以致,yǐzhì,de sorte que,cmn-3e8ad004.mp3," de sorte que, si bien que, de façon que, afin de, afin que"
广,guǎng,large,cmn-3eb170b5.mp3," large, de large, Grande, l'échelle, ample"
衷心,zhōngxīn,sincère,cmn-3ef28aef.mp3," sincère, Du cœur, du fond du cœur, fond du cœur, cœur à"
改良,gǎiliáng,amélioration,cmn-3efac59f.mp3," amélioration, Amélioration de, Improvement, L'amélioration, d'amélioration"
沿海,yánhǎi,côtier,cmn-3f118c44.mp3," côtier, Coastal, côtiers, Côte de, côtière"
税,shuì,taxe,cmn-3f3287f1.mp3," taxe, impôt, de l'impôt sur, impôt sur le, de l'impôt"
算数,suànshù,arithmétique,cmn-3f3b13b2.mp3," arithmétique, Arithmétiques, calcul, Arithmetic, arithmétique de"
宽阔,kuānkuò,large,cmn-3f8d2042.mp3," large, grand, général, Broad, Grandes"
早晚,zǎowǎn,Tôt ou tard,cmn-3fac13a8.mp3," Tôt ou tard, jour ou, jour ou l'autre, jour ou l'"
着重,zhuózhòng,foyer,cmn-3fb4c53d.mp3," foyer, concentrer, centre, concentration, focus"
紧俏,jǐnqiào,serré,cmn-3fc9514b.mp3," serré, Collant, serrée, rigoureux, strict"
逮捕,dàibǔ,arrêter,cmn-3ffc1892.mp3," arrêter, arrestation, Arrestations, appréhender, Arrest"
局,jú,bureau,cmn-400ed780.mp3," bureau, Bureau de, charge, fonction, cabinet"
泛滥,fànlàn,inondation,cmn-401bc15b.mp3," inondation, contre les inondations, Déluge, Flood, avalanche"
债,zhài,dette,cmn-405f0980.mp3," dette, dette à, de la dette, créance, Debt"
忍不住,rěnbuzhù,Impossible de résister,cmn-4069ddac.mp3," Impossible de résister, Impossible de résister à, ne pourrait pas résister, ne pouvait pas résister, n'a pas pu résister"
壮大,zhuàngdà,grandir,cmn-4088fd0f.mp3," grandir, croître, cultiver, s'accroître, augmenter"
操心,cāoxīn,s'inquiéter,cmn-408f18bc.mp3," s'inquiéter, inquiétude, préoccuper, inquiéter, Inquiétude au"
人间,rénjiān,monde,cmn-4090c61b.mp3," monde, du Monde, mondial, globe, mondiale"
省得,shěngde,Sauvegarder,cmn-4094064c.mp3," Sauvegarder, Enregistrer, Conserver la, Enregistrer ce, Conserver"
势力,shìli,puissance,cmn-4094f52b.mp3," puissance, pouvoir, d'alimentation, force, alimentation"
衰弱,shuāiruò,faible,cmn-40dfb015.mp3," faible, faibles, faiblesse de, fragile, Faiblesse"
导演,dǎoyǎn,directeur,cmn-40e5c80c.mp3," directeur, Directeur de, directrice, metteur en scène, Director"
购买,gòumǎi,achat,cmn-411e8941.mp3," achat, achats, Acheter la, Acquisition, acheter"
咳,hāi,toux,cmn-4177c1f7.mp3," toux, Cough, de toux, La toux, contre la toux"
学年,xuénián,année scolaire,cmn-41de4643.mp3," année scolaire, L'année scolaire"
科普,kēpǔ,Popular science,cmn-41fa5c70.mp3," Popular science, de vulgarisation scientifique, magazine Popular Science, de Popular Science, La vulgarisation scientifique"
愣,lèng,éperdu,cmn-421eda1d.mp3," éperdu, distraction au, distraite, Distraits, Distracted"
交代,jiāodài,responsable,cmn-426c9b8d.mp3," responsable, comptes, la responsabilité, Obligation de rendre compte, Accountable"
行政,xíngzhèng,administratif,cmn-4281caf8.mp3," administratif, administratif de, administration, administrative, administratifs"
纯洁,chúnjié,pur,cmn-4285e767.mp3," pur, pure, pures, pureté, purement"
护,hù,protéger,cmn-42f96230.mp3," protéger, Protéger les, Protection, Protect, Protège"
力争,lìzhēng,Efforcez,cmn-42f9e0ce.mp3," Efforcez"
心理,xīnlǐ,psychologie,cmn-4307c7a8.mp3," psychologie, Psychologie de, de psychologie, de la psychologie, la psychologie"
着手,zhuóshǒu,commencer,cmn-43080abb.mp3," commencer, commencer à, commenceront, d'entrée en vigueur, commencera"
大嫂,dàsǎo,sœur,cmn-433ca61d.mp3," sœur, consœur, la soeur, la sœur, consoeur"
景象,jǐngxiàng,vue,cmn-433f9891.mp3," vue, la vue, regard, Sight, Attraction touristique"
论,lùn,théorie,cmn-438093ff.mp3," théorie, théorie de, Theory, la théorie, thèse"
国旗,guóqí,drapeau,cmn-43811dfc.mp3," drapeau, Flag, pavillon, de drapeau, Drapeau de"
必修,bìxiū,obligatoire,cmn-4383b6ba.mp3," obligatoire, condition de leur, de leur applicabilité, leur applicabilité, applicabilité"
外头,wàitou,extérieur,cmn-4389b08f.mp3," extérieur, à l'extérieur, dehors, dehors de"
峡谷,xiágǔ,canyon,cmn-43ca2eb9.mp3," canyon, gorge, gorges, canyon de"
裁缝,cáifeng,couturière,cmn-43d4c43c.mp3," couturière, couturier, couturière de, de couturière"
邮包,yóubāo,service de messageries,cmn-43d6d48e.mp3," service de messageries, concernant les colis postaux, de colis postaux, colis postaux"
陪同,péitóng,accompagner,cmn-442f00b3.mp3," accompagner, Accompagne, Accompagner la, Accompagnement, Accompagner le"
歌曲,gēqǔ,chanson,cmn-445226fb.mp3," chanson, la chanson, morceau, Cantique, Chant"
炒,chǎo,frire,cmn-44581796.mp3," frire, fretin, Faire revenir, faire frire, frai"
遭遇,zāoyù,rencontre,cmn-4479e7b5.mp3," rencontre, Encounter, Relation, combat, la rencontre"
排斥,páichì,rejeter,cmn-4488a809.mp3," rejeter, refuser, Rejet, de rejet, Reject"
资产阶级,zīchǎnjiējí,bourgeois,cmn-448fbe2a.mp3," bourgeois, bourgeoises, Bourgeoise"
不足,bùzú,inadéquat,cmn-4495bf14.mp3," inadéquat, insuffisant, inadéquats, inadéquate, insuffisance"
慎重,shènzhòng,prudent,cmn-44a7bde8.mp3," prudent, circonspect, Prudence, Cautious, de prudence"
之内,zhīnèi,dans 之 dans, Au sein, sein de, Au sein de, sous,cmn-44baf941.mp3,"dans 之 dans, Au sein, sein de, Au sein de, sous"
堆积,duījī,accumulation,cmn-44dc0f91.mp3," accumulation, Cumul, d'accumulation, Capitalisation"
设,shè,installer,cmn-44ed57e6.mp3," installer, Installez, Configurer, Configuration, Configurez"
家属,jiāshǔ,membre de la famille,cmn-450528d2.mp3," membre de la famille, Membres de la famille, Membre de famille, Membre de votre famille"
燃料,ránliào,carburant,cmn-450e55a0.mp3," carburant, combustible, consommation de carburant, carburants, de carburant"
照样,zhàoyàng,Comme d'habitude,cmn-4554a213.mp3," Comme d'habitude, Comme de coutume"
姿势,zīshì,posture,cmn-45c6fa4f.mp3," posture, la posture, position, attitude, pose"
富有,fùyǒu,riche,cmn-464c78d6.mp3," riche, riches, fortuné, aisée, fortunés"
揭,jiē,exposer,cmn-46522ed1.mp3," exposer, Dégager, Exposer les, Expose, Exposez"
拴,shuān,tie,cmn-46554315.mp3," tie, Cravate, Cravates Personnalisables, Cravate de, Lien"
瓣,bàn,soupape,cmn-465f34bc.mp3," soupape, vanne, valve, de valve, la vanne"
陈列,chénliè,afficher,cmn-466a36b3.mp3," afficher, exposition, Afficheur, d'affichage, affichage"
难怪,nánguài,Pas étonnant,cmn-467d935e.mp3," Pas étonnant, Pas étonnant que, est pas étonnant, ne est pas étonnant, Aucune merveille"
课堂,kètáng,salle de classe,cmn-4697450c.mp3," salle de classe, classe, de classe, classe virtuelle, en classe"
要不然,yàobùrán,ou bien,cmn-46b5c164.mp3," ou bien, Ou alors, autrement"
闭幕,bìmù,proche,cmn-46e5b140.mp3," proche, près, fermer, Close, Fermer la"
团长,tuánzhǎng,tête,cmn-4724d770.mp3," tête, chef, Head, chef de, la tête"
公民,gōngmín,citoyen,cmn-475213b5.mp3," citoyen, citoyenne, citoyens, Citizen, citoyen de"
养料,yǎngliào,nourriture,cmn-47997785.mp3," nourriture, aliments, L'alimentation, la nourriture, alimentation"
保险,bǎoxiǎn,sécurité,cmn-48109fbb.mp3," sécurité, de sécurité, la sécurité des, Safety, de la sécurité"
若干,ruògān,plusieurs,cmn-481785e2.mp3," plusieurs, de plusieurs, Plusieurs D', divers, quelques"
证书,zhèngshū,certificat,cmn-481e8a05.mp3," certificat, acte, certificat d', brevet, Certificat de"
针灸,zhēnjiǔ,acupuncture,cmn-482d55dc.mp3," acupuncture, l'acuponcture, l'acupuncture, acuponcture, d'acupuncture"
是的,shìde,oui 是 oui, Oui Reporter, Oui Reporter un, affirmative,cmn-4877df32.mp3,"oui 是 oui, Oui Reporter, Oui Reporter un, affirmative"
悲观,bēiguān,pessimiste,cmn-488375e5.mp3," pessimiste, Pessimistes, Pessimistic, pessimisme"
欢乐,huānlè,joie,cmn-488904ec.mp3," joie, bonheur, de joie, Joy"
拼,pīn,épeler,cmn-488ecb27.mp3," épeler, des sorts, orthographique, Sort, charme"
字母,zìmǔ,lettre,cmn-48925a01.mp3," lettre, Lettre d', la lettre, courrier, Letter"
戏剧,xìjù,théâtre,cmn-48a90300.mp3," théâtre, de cinéma, Theater, Theatre, cinéma"
扎实,zhāshi,solide,cmn-48b577b8.mp3," solide, massif, pleine, robuste, ferme"
客厅,kètīng,salon,cmn-48c50bca.mp3," salon, parloir, petit salon, salle, le salon"
废话,fèihuà,non-sens,cmn-48cf0412.mp3," non-sens, balivernes, idioties, absurdité, Absurde"
某些,mǒuxiē,certains,cmn-48d57cdb.mp3," certains, certaines, certain, environ, quelque"
饼,bǐng,tarte,cmn-48d58536.mp3," tarte, Tarte au, Pie, la tarte, pâté en croûte"
粗心,cūxīn,irréfléchi,cmn-48d67a56.mp3," irréfléchi, imprudent, Inattention, indifférent, Careless"
旗帜,qízhì,bannière,cmn-48e292b5.mp3," bannière, bannière de, banderole, bandeau, banner"
制作,zhìzuò,faire,cmn-48fdb661.mp3," faire, créer, effectuer, Assurez"
图画,túhuà,image,cmn-4903e705.mp3," image, photo, dessin, l'image, d'image"
奇迹,qíjì,miracle,cmn-49138db1.mp3," miracle, Miracle de, miracles, merveille"
呼呼,hūhū,vrombissement,cmn-492d82a7.mp3," vrombissement, bruissement, ronronnement, ronronner, bruire"
一心,yīxīn,comme on,cmn-493c7f7f.mp3," comme on, comme un, Comme l'un, comme l'une, En tant qu'un"
分布,fēnbù,distribué,cmn-496bdd47.mp3," distribué, Diffusé, distribuée, Distributed, distribuées"
束缚,shùfù,lié,cmn-496d16a4.mp3," lié, bond, Bound, consolidé, attaché"
栽,zāi,plante,cmn-49f906d8.mp3," plante, usine, des plantes d', installation, des plantes"
发育,fāyù,croissance,cmn-4a2a2361.mp3," croissance, accroissement, de croissance, augmentation, développement"
桩,zhuāng,pile,cmn-4a38e3e4.mp3," pile, tas, pieu, pilotis, battage"
流动,liúdòng,flux,cmn-4a554656.mp3," flux, écoulement, de débit, couler, de flux"
搓,cuō,torsion,cmn-4a693de4.mp3," torsion, twist, tour, tournant, tordre"
亲人,qīnrén,les proches,cmn-4a6e0a4f.mp3," les proches, Proches, Les êtres chers, aux proches, Les personnes aimées"
开水,kāishuǐ,L'eau bouillante,cmn-4a830d83.mp3," L'eau bouillante, eau bouillante, bouillir l'eau, Faire bouillir l'eau"
遮,zhē,couverture,cmn-4a8415d8.mp3," couverture, Couvrir, cache, abri, Couvercle"
申请,shēnqǐng,application,cmn-4aa9ed2c.mp3," application, demande, d'application, applications, de demande"
轮子,lúnzi,roue,cmn-4ab9d974.mp3," roue, roues, roulette, de roue, Roue de"
腐朽,fǔxiǔ,pourriture,cmn-4ad8403f.mp3," pourriture, décadence, corruption, Déclin, carie"
磅,bàng,livre,cmn-4b1487b2.mp3," livre, fourrière, livre sterling, la livre, Livres"
宣言,xuānyán,déclaration,cmn-4b158857.mp3," déclaration, Déclaration du, la Déclaration, de déclaration, Déclaration de"
淹,yān,inondation,cmn-4b174657.mp3," inondation, contre les inondations, Déluge, Flood, avalanche"
乐器,yuèqì,Instruments de musique,cmn-4b277b34.mp3," Instruments de musique, d'instruments de musique, Les instruments de musique, des Instruments de Musique, Musical Instruments"
失掉,shīdiào,perdre,cmn-4b291968.mp3," perdre, perdre de, Lose, de perdre, Perdez"
路过,lùguò,passage,cmn-4b4ac0f7.mp3," passage, en passant, dépassement, Passant, Passe"
功课,gōngkè,Homework,cmn-4b89cde6.mp3," Homework, Devoirs, Les devoirs, aux devoirs, Faire ses devoirs"
遥远,yáoyuǎn,éloigné,cmn-4baf77fc.mp3," éloigné, lointain, loin, distant, Eloigné"
鼓动,gǔdòng,agitation,cmn-4c0309e6.mp3," agitation, d'agitation, L'agitation, agite"
艘,sōu,navires,cmn-4c25607e.mp3," navires, Ships, Embarcations, Les navires, Expéditions"
农田,nóngtián,Farmland,cmn-4c9a0a0b.mp3," Farmland, Terres agricoles, les terres agricoles, Champs agricoles, des terres agricoles"
胆,dǎn,bravoure,cmn-4cc5b597.mp3," bravoure, actes de bravoure, courage, Bravery, de bravoure"
出事,chūshì,accident,cmn-4ce98d08.mp3," accident, d'accident, des accidents, accidents"
这样一来,zhèyàngyīlái,Ainsi 这样 Ainsi, Donc, Conséquent, Ce est ainsi,cmn-4d355784.mp3,"Ainsi 这样 Ainsi, Donc, Conséquent, Ce est ainsi"
清晰,qīngxī,clair,cmn-4d62722d.mp3," clair, claire, certain, Ciel dégagé, Effacer"
一带,yīdài,région,cmn-4d793dff.mp3," région, Région de, la région, et région, Region"
缓缓,huǎnhuǎn,lentement,cmn-4d9ac4a9.mp3," lentement, Doucement, lente, peu à peu"
可不是,kěbushì,Is not,cmn-4d9f8225.mp3," Is not, Ne est, Ce est pas, Ce ne est pas"
恨不得,hènbude,ne peut pas attendre,cmn-4da517bf.mp3," ne peut pas attendre, ne peuvent attendre, Je ai hâte, Impossible d'attendre, Je ai hâte d'"
导致,dǎozhì,cause,cmn-4da72af6.mp3," cause, Causes, la cause, Car, causer"
虽,suī,bien que,cmn-4de3a668.mp3," bien que, quoique, cependant, Bien que les, Bien"
自治,zìzhì,autonomie,cmn-4deaa783.mp3," autonomie, Autonomy, d'autonomie, autonomie de"
嘴唇,zuǐchún,lèvres,cmn-4df5d558.mp3," lèvres, de lèvres, les lèvres, Lips, bouche"
运转,yùnzhuàn,fonctionner,cmn-4df8f803.mp3," fonctionner, opérer, exploiter, faire fonctionner, Actionner"
柄,bǐng,poignée,cmn-4e22a4ec.mp3," poignée, manipuler, traiter, Handle, manier"
泥土,nítǔ,terre,cmn-4e609b47.mp3," terre, la terre, sol, de la Terre, monde"
腐蚀,fǔshí,corrosion,cmn-4e7486a2.mp3," corrosion, de corrosion, la corrosion, anticorrosion"
组长,zǔzhǎng,leader,cmn-4e74a99d.mp3," leader, chef, Chef de, directeur, animateur"
给予,jǐyǔ,donner,cmn-4e7e28ee.mp3," donner, Donnez, Donne, accorder"
厂长,chǎngzhǎng,directeur de l'usine,cmn-4f1660bc.mp3," l'usine, en usine, fabrique, d'usine, fabricant"
任性,rènxìng,obstination,cmn-4f2d0abb.mp3," obstination, entêtement, l'entêtement, caractère délibéré, caractère intentionnel"
障碍,zhàng'ài,barrière,cmn-4f3c6d97.mp3," barrière, barrières, des barrières, Barrier, Barrière de"
热带,rèdài,tropical,cmn-4f44b125.mp3," tropical, tropicales, tropicaux, exotique, Tropicale"
培育,péiyù,cultiver,cmn-4f4c3332.mp3," cultiver, cultiver la, cultiver le, cultivent, cultiver des"
光彩,guāngcǎi,honorable,cmn-4f543433.mp3," honorable, d'honneur, honnête, Hon"
舞台,wǔtái,arène,cmn-4f8f70cb.mp3," arène, Aréna, aréna de, arena, arènes"
灯笼,dēnglong,lanterne,cmn-4fc5d08f.mp3," lanterne, des Lanternes, Lantern, de lanterne, la lanterne"
时节,shíjié,saison,cmn-4fcba0af.mp3," saison, la saison, période, saison de"
出息,chūxi,offre,cmn-4fdc528f.mp3," offre, Demande d', Offres, l'offre, offrir"
惊,jīng,choc,cmn-4fedd4b6.mp3," choc, coup, de choc, aux chocs, Chocs"
锅炉,guōlú,chaudière,cmn-4ff42b58.mp3," chaudière, chaudières, Chauffe, Boiler, chaudière à"
壁,bì,mur,cmn-4ffd97c5.mp3," mur, paroi, muraille, mural, la paroi"
大道,dàdào,rue,cmn-4ffdb3a3.mp3," rue, boulevard, allée, l'avenue"
起源,qǐyuán,origine,cmn-501db06f.mp3," origine, d'origine, Origin, l'origine"
领土,lǐngtǔ,territoire,cmn-50319770.mp3," territoire, Territoire du, Territoires, le territoire, territoire de"
农作物,nóngzuòwù,récolte,cmn-50667559.mp3," récolte, Crop, cultures, des cultures"
珍珠,zhēnzhū,perle,cmn-50662275.mp3," perle, de perles, la perle, nacre, de Pearl"
分散,fēnsàn,dispersion,cmn-50691939.mp3," dispersion, la dispersion, une dispersion, de dispersion, Dispersion de"
插秧,chāyāng,plants de riz de transplantation,cmn-50798d10.mp3," de transplantation, Transplant, de greffe de, de transplantation d', de greffe"
心事,xīnshi,pensées,cmn-509bc964.mp3," pensées, Réflexions, Thoughts, idées, pensée"
毅力,yìlì,persévérance,cmn-50b73f34.mp3," persévérance, de persévérance, Perseverance, de la persévérance, la persévérance"
跳动,tiàodòng,battre,cmn-50bd446c.mp3," battre, battement, Battre les, Battez, battu"
专政,zhuānzhèng,dictature,cmn-50c9b8b9.mp3," dictature, dictature du, la dictature, Dictatorship, dictature de"
光临,guānglín,présence,cmn-50e7c698.mp3," présence, présence de, la présence, de présence, Presence"
不是,bùshì,aucun,cmn-510dc77d.mp3," aucun, non, Aucune, nul, No"
景物,jǐngwù,paysage,cmn-5127eb65.mp3," paysage, Paysage De, Paysages, décor"
端正,duānzhèng,correct,cmn-5165b1a9.mp3," correct, correcte, Corriger, Corriger l', correctes"
押,yā,hypothèque,cmn-5195fa66.mp3," hypothèque, hypothèques, d'hypothèques, d'hypothèque"
背景,bèijǐng,fond,cmn-5199d8b5.mp3," fond, Contexte, de fond, Antécédents"
混淆,hùnxiáo,confus,cmn-51ad4963.mp3," confus, confondu, Confus au, confondue, confuse"
农药,nóngyào,pesticide,cmn-51cee9db.mp3," pesticide, de pesticides, les pesticides, aux pesticides, des pesticides"
拨,bō,cadran,cmn-52541f5a.mp3," cadran, composer un numéro, Composez le, Dial, Composez"
佳,jiā,bon,cmn-52a993ad.mp3," bon, beau, Bonne, bien, bonnes"
恶,è,mal,cmn-52b4cab3.mp3," mal, malin, fléau, du Mal, le Mal"
震动,zhèndòng,choc,cmn-52b9e62a.mp3," choc, coup, de choc, aux chocs, Chocs"
长度,chángdù,longueur,cmn-52c84fe1.mp3," longueur, Durée, la longueur, Length, de longueur"
欢喜,huānxǐ,joie,cmn-52e11a9d.mp3," joie, bonheur, de joie, Joy"
摩托车,mótuōchē,moto,cmn-530c7a1a.mp3," moto, de moto, motocycle, de motos, Motocyclette"
无疑,wúyí,indubitablement,cmn-532cf352.mp3," indubitablement, ne fait aucun doute, aucun doute que, aucun doute, fait aucun doute"
歌剧,gējù,opéra,cmn-533d0c9a.mp3," opéra, d'opéra, opera, l'opéra"
摧毁,cuīhuǐ,détruire,cmn-534ac9a2.mp3," détruire, Détruis, Détruisez, Destroy, Détruire les"
蚕,cán,ver à soie,cmn-537b5d51.mp3," ver à soie, de vers à soie, du ver à soie, magnanerie, de ver à soie"
凡是,fánshì,tous,cmn-53c42b09.mp3," tous, tout, toutes, toute, All"
告辞,gàocí,laisser,cmn-53c9cf00.mp3," laisser, quitter, congé, Donner des, abandonner"
