月,yuè,TO TRANSLATE,cmn-6cb9bb04.mp3
多少,duōshao,TO TRANSLATE,cmn-6cf50c25.mp3
克,kè,TO TRANSLATE,cmn-6cf6fdff.mp3
那么,nàme,TO TRANSLATE,cmn-6cfed86f.mp3
动物,dòngwù,TO TRANSLATE,cmn-6d244c20.mp3
躺,tǎng,TO TRANSLATE,cmn-6d2e44aa.mp3
戴,dài,TO TRANSLATE,cmn-6d7810d6.mp3
练习,liànxí,TO TRANSLATE,cmn-6f42642c.mp3
刚才,gāngcái,TO TRANSLATE,cmn-7007a18c.mp3
下去,xiàqù,TO TRANSLATE,cmn-70624752.mp3
上,shàng,TO TRANSLATE,cmn-70dbefe0.mp3
通,tōng,TO TRANSLATE,cmn-722bd02c.mp3
快,kuài,TO TRANSLATE,cmn-7231034e.mp3
足球,zúqiú,TO TRANSLATE,cmn-72c8ba29.mp3
夫人,fūren,TO TRANSLATE,cmn-73f3e81c.mp3
跑,pǎo,TO TRANSLATE,cmn-743cc3a7.mp3
团结,tuánjié,TO TRANSLATE,cmn-74659fb5.mp3
学,xué,TO TRANSLATE,cmn-74740f20.mp3
件,jiàn,TO TRANSLATE,cmn-7499c0a4.mp3
喂,wèi,TO TRANSLATE,cmn-74c504c9.mp3
红,hóng,TO TRANSLATE,cmn-751e9bc1.mp3
马上,mǎshàng,TO TRANSLATE,cmn-75998641.mp3
哪里,nǎlǐ,TO TRANSLATE,cmn-75c4a59b.mp3
倒,dǎo,TO TRANSLATE,cmn-75eaa17a.mp3
国,guó,TO TRANSLATE,cmn-770d57b9.mp3
医院,yīyuàn,TO TRANSLATE,cmn-7746a722.mp3
咳嗽,késou,TO TRANSLATE,cmn-77b37f31.mp3
别人,biéren,TO TRANSLATE,cmn-77c22a19.mp3
穿,chuān,TO TRANSLATE,cmn-77f7b68a.mp3
故事,gùshi,TO TRANSLATE,cmn-7815d3b3.mp3
基本,jīběn,TO TRANSLATE,cmn-7929b36a.mp3
爸爸,bàba,TO TRANSLATE,cmn-799ef867.mp3
暖和,nuǎnhuo,TO TRANSLATE,cmn-7a12ed2d.mp3
喊,hǎn,TO TRANSLATE,cmn-7a1e8cfb.mp3
一般,yìbān,TO TRANSLATE,cmn-7a327141.mp3
汽车,qìchē,TO TRANSLATE,cmn-7a4fb9ef.mp3
脏,zāng,TO TRANSLATE,cmn-7a589bf4.mp3
钟,zhōng,TO TRANSLATE,cmn-7ab55470.mp3
着,zhe,TO TRANSLATE,cmn-7abb6840.mp3
辅导,fǔdǎo,TO TRANSLATE,cmn-7ac485fa.mp3
道理,dàolǐ,TO TRANSLATE,cmn-7acd56ab.mp3
水,shuǐ,TO TRANSLATE,cmn-7ae7ac2d.mp3
树,shù,TO TRANSLATE,cmn-7b216a3b.mp3
结束,jiéshù,TO TRANSLATE,cmn-7b512b46.mp3
特别,tèbié,TO TRANSLATE,cmn-7b782302.mp3
事情,shìqing,TO TRANSLATE,cmn-7c2bc98d.mp3
进来,jìnlái,TO TRANSLATE,cmn-7c3fce0e.mp3
精彩,jīngcǎi,TO TRANSLATE,cmn-7c6131b6.mp3
帽子,màozi,TO TRANSLATE,cmn-7c6bbdab.mp3
电灯,diàndēng,TO TRANSLATE,cmn-7cf564b7.mp3
附近,fùjìn,TO TRANSLATE,cmn-7d001f59.mp3
电车,diànchē,TO TRANSLATE,cmn-7d86e2d1.mp3
住,zhù,TO TRANSLATE,cmn-7dc6ef2a.mp3
湖,hú,TO TRANSLATE,cmn-7e455680.mp3
汤,tāng,TO TRANSLATE,cmn-7e4b8d08.mp3
文化,wénhuà,TO TRANSLATE,cmn-7e64f673.mp3
经验,jīngyàn,TO TRANSLATE,cmn-7e7b65b6.mp3
一定,yídìng,TO TRANSLATE,cmn-7e8ef4af.mp3
知道,zhīdào,TO TRANSLATE,cmn-7ecd53b4.mp3
时间,shíjiān,TO TRANSLATE,cmn-7edf331d.mp3
亮,liàng,TO TRANSLATE,cmn-7eee69b3.mp3
先生,xiānsheng,TO TRANSLATE,cmn-7f908d4a.mp3
市,shì,TO TRANSLATE,cmn-7fc20de5.mp3
为什么,wèishénme,TO TRANSLATE,cmn-7fd1a980.mp3
爬,pá,TO TRANSLATE,cmn-7fd6e2b7.mp3
香蕉,xiāngjiāo,TO TRANSLATE,cmn-8005eb32.mp3
接着,jiēzhe,TO TRANSLATE,cmn-80460faa.mp3
从前,cóngqián,TO TRANSLATE,cmn-80e7ceee.mp3
礼物,lǐwù,TO TRANSLATE,cmn-8166bc86.mp3
街,jiē,TO TRANSLATE,cmn-81c7d345.mp3
年级,niánjí,TO TRANSLATE,cmn-82b92e66.mp3
卡车,kǎchē,TO TRANSLATE,cmn-82c576e1.mp3
开玩笑,kāiwánxiào,TO TRANSLATE,cmn-83041c44.mp3
我们,wǒmen,TO TRANSLATE,cmn-830fc462.mp3
生产,shēngchǎn,TO TRANSLATE,cmn-8355f2be.mp3
可是,kěshì,TO TRANSLATE,cmn-836b17fb.mp3
外,wài,TO TRANSLATE,cmn-836f84c5.mp3
您,nín,TO TRANSLATE,cmn-8396a413.mp3
告诉,gàosu,TO TRANSLATE,cmn-83c369d7.mp3
东,dōng,TO TRANSLATE,cmn-840f5ab1.mp3
东边,dōngbiān,TO TRANSLATE,cmn-843cecf8.mp3
下课,xiàkè,TO TRANSLATE,cmn-844f356d.mp3
永远,yǒngyuǎn,TO TRANSLATE,cmn-84cbdb5d.mp3
完,wán,TO TRANSLATE,cmn-84e29535.mp3
糖,táng,TO TRANSLATE,cmn-8568d43d.mp3
离开,líkāi,TO TRANSLATE,cmn-857659eb.mp3
被,bèi,TO TRANSLATE,cmn-8585fc01.mp3
外边,wàibiān,TO TRANSLATE,cmn-85cda5ba.mp3
大夫,dàifu,TO TRANSLATE,cmn-861622be.mp3
见面,jiànmiàn,TO TRANSLATE,cmn-86337728.mp3
办,bàn,TO TRANSLATE,cmn-86b305db.mp3
问好,wènhǎo,TO TRANSLATE,cmn-8792eb09.mp3
立刻,lìkè,TO TRANSLATE,cmn-87ec7f28.mp3
念,niàn,TO TRANSLATE,cmn-883e3e2d.mp3
纸,zhǐ,TO TRANSLATE,cmn-887c62bb.mp3
秋天,qiūtiān,TO TRANSLATE,cmn-889488cf.mp3
以为,yǐwéi,TO TRANSLATE,cmn-88f62e5b.mp3
对不起,duìbuqǐ,TO TRANSLATE,cmn-893fa634.mp3
圆,yuán,TO TRANSLATE,cmn-8947285a.mp3
晚会,wǎnhuì,TO TRANSLATE,cmn-8975fe0f.mp3
们,men,TO TRANSLATE,cmn-89fb39de.mp3
信封,xìnfēng,TO TRANSLATE,cmn-8a0416d7.mp3
法语,fǎyǔ,TO TRANSLATE,cmn-8a2fc405.mp3
互相,hùxiāng,TO TRANSLATE,cmn-8a8b6fe7.mp3
民族,mínzú,TO TRANSLATE,cmn-8a8cf997.mp3
骑,qí,TO TRANSLATE,cmn-8a92c58c.mp3
问题,wèntí,TO TRANSLATE,cmn-8acd50ed.mp3
多,duō,TO TRANSLATE,cmn-8ad9c8ee.mp3
词典,cídiǎn,TO TRANSLATE,cmn-8af61b16.mp3
握手,wòshǒu,TO TRANSLATE,cmn-8afad5a7.mp3
停,tíng,TO TRANSLATE,cmn-8b49bd3c.mp3
蓝,lán,TO TRANSLATE,cmn-8c626e2a.mp3
正确,zhèngquè,TO TRANSLATE,cmn-8c697192.mp3
比,bǐ,TO TRANSLATE,cmn-8cd3827b.mp3
妹妹,mèimei,TO TRANSLATE,cmn-8d9f42b8.mp3
嘛,ma,TO TRANSLATE,cmn-8e2d8187.mp3
活,huó,TO TRANSLATE,cmn-8e3474b8.mp3
第,dì,TO TRANSLATE,cmn-8e3e0311.mp3
意义,yìyì,TO TRANSLATE,cmn-8f0bbf0a.mp3
退,tuì,TO TRANSLATE,cmn-8f492956.mp3
今年,jīnnián,TO TRANSLATE,cmn-8fc6e742.mp3
咱们,zánmen,TO TRANSLATE,cmn-8ff996d1.mp3
一,yī,TO TRANSLATE,cmn-900e06fe.mp3
全体,quántǐ,TO TRANSLATE,cmn-90144fed.mp3
医生,yīshēng,TO TRANSLATE,cmn-901eb874.mp3
化学,huàxué,TO TRANSLATE,cmn-90431e4b.mp3
边,biān,TO TRANSLATE,cmn-904bd014.mp3
请问,qǐngwèn,TO TRANSLATE,cmn-905a3f35.mp3
打算,dǎsuàn,TO TRANSLATE,cmn-909e9430.mp3
合适,héshì,TO TRANSLATE,cmn-90a6033e.mp3
药,yào,TO TRANSLATE,cmn-90f40075.mp3
刮,guā,TO TRANSLATE,cmn-925c57f5.mp3
寄,jì,TO TRANSLATE,cmn-93222c46.mp3
信,xìn,TO TRANSLATE,cmn-93268067.mp3
麻烦,máfan,TO TRANSLATE,cmn-933b39b7.mp3
跟,gēn,TO TRANSLATE,cmn-9384eea0.mp3
吹,chuī,TO TRANSLATE,cmn-93944a6b.mp3
位,wèi,TO TRANSLATE,cmn-93c88e06.mp3
起,qǐ,TO TRANSLATE,cmn-940724d8.mp3
点钟,diǎnzhōng,TO TRANSLATE,cmn-942be519.mp3
矮,ǎi,TO TRANSLATE,cmn-945b070d.mp3
找,zhǎo,TO TRANSLATE,cmn-94b6c889.mp3
妈妈,māma,TO TRANSLATE,cmn-94d6dd46.mp3
累,lèi,TO TRANSLATE,cmn-952ccaf2.mp3
钢笔,gāngbǐ,TO TRANSLATE,cmn-95502c8a.mp3
数,shǔ,TO TRANSLATE,cmn-9579b8d3.mp3
铅笔,qiānbǐ,TO TRANSLATE,cmn-95d592bd.mp3
也许,yěxǔ,TO TRANSLATE,cmn-962c4861.mp3
父亲,fùqīn,TO TRANSLATE,cmn-96a28c62.mp3
录音,lùyīn,TO TRANSLATE,cmn-9700696d.mp3
习惯,xíguàn,TO TRANSLATE,cmn-970352b4.mp3
站,zhàn,TO TRANSLATE,cmn-97cc51f5.mp3
意思,yìsi,TO TRANSLATE,cmn-98d132a3.mp3
响,xiǎng,TO TRANSLATE,cmn-990ded1d.mp3
节,jié,TO TRANSLATE,cmn-9a6acac7.mp3
各种,gèzhǒng,TO TRANSLATE,cmn-9a943e78.mp3
一起,yìqǐ,TO TRANSLATE,cmn-9abff013.mp3
看病,kànbìng,TO TRANSLATE,cmn-9b52dce5.mp3
怎样,zěnyàng,TO TRANSLATE,cmn-9bd21e72.mp3
紧,jǐn,TO TRANSLATE,cmn-9bf742c0.mp3
表演,biǎoyǎn,TO TRANSLATE,cmn-9c30a57b.mp3
连_都_,lián_dōu,TO TRANSLATE,cmn-9cbec626.mp3
变化,biànhuà,TO TRANSLATE,cmn-9d7a36e7.mp3
办公室,bàngōngshì,TO TRANSLATE,cmn-9d80b3ca.mp3
俩,liǎ,TO TRANSLATE,cmn-9dfd0855.mp3
把,bǎ,TO TRANSLATE,cmn-9e2f6fff.mp3
交,jiāo,TO TRANSLATE,cmn-9e3b80ad.mp3
海,hǎi,TO TRANSLATE,cmn-9e9909d2.mp3
用,yòng,TO TRANSLATE,cmn-9ecc7bf3.mp3
内,nèi,TO TRANSLATE,cmn-a063833b.mp3
那个,nàge,TO TRANSLATE,cmn-a085a8ca.mp3
操场,cāochǎng,TO TRANSLATE,cmn-a123e7d5.mp3
跳,tiào,TO TRANSLATE,cmn-a15c8243.mp3
碗,wǎn,TO TRANSLATE,cmn-a1b6c7bb.mp3
晚饭,wǎnfàn,TO TRANSLATE,cmn-a210614b.mp3
哭,kū,TO TRANSLATE,cmn-a263cdd5.mp3
觉得,juéde,TO TRANSLATE,cmn-a28715e1.mp3
车站,chēzhàn,TO TRANSLATE,cmn-a30f3ad7.mp3
记,jì,TO TRANSLATE,cmn-a3557ae1.mp3
贵姓,guìxìng,TO TRANSLATE,cmn-a357d2ab.mp3
面条儿,miàntiáor,TO TRANSLATE,cmn-a369c43e.mp3
口,kǒu,TO TRANSLATE,cmn-a3acbd8f.mp3
屋子,wūzi,TO TRANSLATE,cmn-a43b78a7.mp3
一共,yígòng,TO TRANSLATE,cmn-a442f086.mp3
斤,jīn,TO TRANSLATE,cmn-a48e3f6d.mp3
四,sì,TO TRANSLATE,cmn-a500d244.mp3
预习,yùxí,TO TRANSLATE,cmn-a56fc816.mp3
跳舞,tiàowǔ,TO TRANSLATE,cmn-a5e92024.mp3
馆,guǎn,TO TRANSLATE,cmn-a5f40f47.mp3
向,xiàng,TO TRANSLATE,cmn-a621e291.mp3
场,chǎng,TO TRANSLATE,cmn-a62854dd.mp3
笔,bǐ,TO TRANSLATE,cmn-a63cbb8f.mp3
钱,qián,TO TRANSLATE,cmn-a66359bf.mp3
部分,bùfen,TO TRANSLATE,cmn-a6b8365c.mp3
实现,shíxiàn,TO TRANSLATE,cmn-a70f5c9e.mp3
了解,liǎojiě,TO TRANSLATE,cmn-a73a5801.mp3
一样,yíyàng,TO TRANSLATE,cmn-a7943b0d.mp3
分,fēn,TO TRANSLATE,cmn-a7e9ff0f.mp3
角,jiǎo,TO TRANSLATE,cmn-a7f7804c.mp3
相信,xiāngxìn,TO TRANSLATE,cmn-a8f4a398.mp3
点心,diǎnxin,TO TRANSLATE,cmn-a91a1add.mp3
北,běi,TO TRANSLATE,cmn-a9351af9.mp3
年,nián,TO TRANSLATE,cmn-a963a93d.mp3
虽然,suīrán,TO TRANSLATE,cmn-a99b66b9.mp3
去,qù,TO TRANSLATE,cmn-a9db1498.mp3
千,qiān,TO TRANSLATE,cmn-aaf4ffc5.mp3
迟到,chídào,TO TRANSLATE,cmn-ab73e5ff.mp3
感谢,gǎnxiè,TO TRANSLATE,cmn-ab7653f8.mp3
间,jiān,TO TRANSLATE,cmn-ab7e5975.mp3
二,èr,TO TRANSLATE,cmn-ab8e2857.mp3
好看,hǎokàn,TO TRANSLATE,cmn-aba7f4a8.mp3
窗户,chuānghu,TO TRANSLATE,cmn-abb34ccd.mp3
太,tài,TO TRANSLATE,cmn-ac00f842.mp3
两,liǎng,TO TRANSLATE,cmn-ac0de22f.mp3
错误,cuòwù,TO TRANSLATE,cmn-ac405b50.mp3
农业,nóngyè,TO TRANSLATE,cmn-ac56162a.mp3
城,chéng,TO TRANSLATE,cmn-acb1f3ab.mp3
坚持,jiānchí,TO TRANSLATE,cmn-acc60110.mp3
方法,fāngfǎ,TO TRANSLATE,cmn-ad01bc3e.mp3
叫,jiào,TO TRANSLATE,cmn-ad7735bd.mp3
歌,gēge,TO TRANSLATE,cmn-ad8978af.mp3
是,shì,TO TRANSLATE,cmn-addfcb6b.mp3
这个,zhège,TO TRANSLATE,cmn-adfe1f9d.mp3
层,céng,TO TRANSLATE,cmn-ae00b6ac.mp3
完全,wánquán,TO TRANSLATE,cmn-ae035679.mp3
再,zài,TO TRANSLATE,cmn-aeb80b09.mp3
起床,qǐchuáng,TO TRANSLATE,cmn-af39f74c.mp3
咱,zán,TO TRANSLATE,cmn-af79a0db.mp3
买,mǎi,TO TRANSLATE,cmn-afcc0713.mp3
南,nán,TO TRANSLATE,cmn-b02e2bb8.mp3
讨论,tǎolùn,TO TRANSLATE,cmn-b0dc62bc.mp3
便宜,piányi,TO TRANSLATE,cmn-b0e54ccd.mp3
友谊,yǒuyì,TO TRANSLATE,cmn-b0fc7875.mp3
它们,tāmen,TO TRANSLATE,cmn-b10af37c.mp3
飞机,fēijī,TO TRANSLATE,cmn-b1beabae.mp3
作业,zuòyè,TO TRANSLATE,cmn-b1fb4c18.mp3
非常,fēicháng,TO TRANSLATE,cmn-b20f939a.mp3
渴,kě,TO TRANSLATE,cmn-b23e2625.mp3
这,zhè,TO TRANSLATE,cmn-b23ec19d.mp3
危险,wēixiǎn,TO TRANSLATE,cmn-b249b77e.mp3
真正,zhēnzhèng,TO TRANSLATE,cmn-b24f2d9e.mp3
要求,yāoqiú,TO TRANSLATE,cmn-b25052c3.mp3
儿子,érzi,TO TRANSLATE,cmn-b2b320a7.mp3
艺术,yìshù,TO TRANSLATE,cmn-b31e932c.mp3
办法,bànfǎ,TO TRANSLATE,cmn-b3602394.mp3
十分,shífēn,TO TRANSLATE,cmn-b370a8f2.mp3
要是,yàoshi,TO TRANSLATE,cmn-b3c9915d.mp3
刚,gāng,TO TRANSLATE,cmn-b3e8a340.mp3
睡觉,shuìjiào,TO TRANSLATE,cmn-b41187ea.mp3
写,xiě,TO TRANSLATE,cmn-b462df74.mp3
工人,gōngrén,TO TRANSLATE,cmn-b46c727d.mp3
电话,diànhuà,TO TRANSLATE,cmn-b4797b26.mp3
黄,huáng,TO TRANSLATE,cmn-b4960277.mp3
怎么,zěnme,TO TRANSLATE,cmn-b5304e39.mp3
学校,xuéxiào,TO TRANSLATE,cmn-b545b5e9.mp3
路,lù,TO TRANSLATE,cmn-b55dde0c.mp3
服务,fúwù,TO TRANSLATE,cmn-b58e0c3f.mp3
他们,tāmen,TO TRANSLATE,cmn-b5919f86.mp3
劳动,láodòng,TO TRANSLATE,cmn-b5922b85.mp3
顿,dùn,TO TRANSLATE,cmn-b5b01188.mp3
因为,yīnwèi,TO TRANSLATE,cmn-b5b522c8.mp3
疼,téng,TO TRANSLATE,cmn-b620cd0c.mp3
指,zhǐ,TO TRANSLATE,cmn-b6c4b4c4.mp3
应该,yīnggāi,TO TRANSLATE,cmn-b7cc3b8d.mp3
音乐,yīnyuè,TO TRANSLATE,cmn-b7fb4495.mp3
有名,yǒumíng,TO TRANSLATE,cmn-b8190d50.mp3
五,wǔ,TO TRANSLATE,cmn-b8e2b001.mp3
游泳,yóuyǒng,TO TRANSLATE,cmn-b941cfc3.mp3
号,hào,TO TRANSLATE,cmn-b97669f2.mp3
胜利,shènglì,TO TRANSLATE,cmn-b97cb756.mp3
常,cháng,TO TRANSLATE,cmn-b9ced457.mp3
衣服,yīfu,TO TRANSLATE,cmn-badeae18.mp3
忙,máng,TO TRANSLATE,cmn-bae652ce.mp3
宿舍,sùshè,TO TRANSLATE,cmn-baef386f.mp3
帮助,bāngzhù,TO TRANSLATE,cmn-bb077fb7.mp3
脱,tuō,TO TRANSLATE,cmn-bb39865f.mp3
需要,xūyào,TO TRANSLATE,cmn-bc35be02.mp3
近,jìn,TO TRANSLATE,cmn-bce549af.mp3
洗,xǐ,TO TRANSLATE,cmn-bcec185b.mp3
说,shuō,TO TRANSLATE,cmn-bd238fb9.mp3
口语,kǒuyǔ,TO TRANSLATE,cmn-bd2a4451.mp3
工业,gōngyè,TO TRANSLATE,cmn-bd343037.mp3
课文,kèwén,TO TRANSLATE,cmn-bda79eaf.mp3
右,yòu,TO TRANSLATE,cmn-be1badeb.mp3
新,xīn,TO TRANSLATE,cmn-be54eb10.mp3
安排,ānpái,TO TRANSLATE,cmn-be63186b.mp3
关系,guānxi,TO TRANSLATE,cmn-be7ca45e.mp3
重,zhòng,TO TRANSLATE,cmn-beb9c32c.mp3
紧张,jǐnzhāng,TO TRANSLATE,cmn-bef755e6.mp3
六,liù,TO TRANSLATE,cmn-befb7802.mp3
公里,gōnglǐ,TO TRANSLATE,cmn-bf0f9865.mp3
苦,kǔ,TO TRANSLATE,cmn-bf721f57.mp3
门,mén,TO TRANSLATE,cmn-bf7f053a.mp3
世界,shìjiè,TO TRANSLATE,cmn-c01e72eb.mp3
机器,jīqì,TO TRANSLATE,cmn-c0413511.mp3
方便,fāngbiàn,TO TRANSLATE,cmn-c090dfcb.mp3
系,xì,TO TRANSLATE,cmn-c0b78848.mp3
排球,páiqiú,TO TRANSLATE,cmn-c11de045.mp3
节日,jiérì,TO TRANSLATE,cmn-c2000967.mp3
手,shǒu,TO TRANSLATE,cmn-c2050caa.mp3
远,yuǎn,TO TRANSLATE,cmn-c2543512.mp3
原谅,yuánliàng,TO TRANSLATE,cmn-c2588c9c.mp3
脸,liǎn,TO TRANSLATE,cmn-c2e53efb.mp3
洗澡,xǐzǎo,TO TRANSLATE,cmn-c2f792af.mp3
早,zǎo,TO TRANSLATE,cmn-c3247291.mp3
回来,huílái,TO TRANSLATE,cmn-c33ea426.mp3
表示,biǎoshì,TO TRANSLATE,cmn-c33f5ada.mp3
那些,nàxiē,TO TRANSLATE,cmn-c36dca72.mp3
左,zuǒ,TO TRANSLATE,cmn-c459f5fb.mp3
师傅,shīfu,TO TRANSLATE,cmn-c45f69be.mp3
东西,dōngxi,TO TRANSLATE,cmn-c4698257.mp3
所有,suǒyǒu,TO TRANSLATE,cmn-c48f6f64.mp3
还,huàn,TO TRANSLATE,cmn-c539f10b.mp3
肉,ròu,TO TRANSLATE,cmn-c5619947.mp3
错,cuò,TO TRANSLATE,cmn-c58c56c3.mp3
样子,yàngzi,TO TRANSLATE,cmn-c5d2f322.mp3
地方,dìfang,TO TRANSLATE,cmn-c60625bf.mp3
咖啡,kāfēi,TO TRANSLATE,cmn-c6681ef0.mp3
不要,búyào,TO TRANSLATE,cmn-c680fcc5.mp3
参观,cānguān,TO TRANSLATE,cmn-c6ac3b5b.mp3
挂,guà,TO TRANSLATE,cmn-c6ae404b.mp3
卖,mài,TO TRANSLATE,cmn-c7291b2e.mp3
让,ràng,TO TRANSLATE,cmn-c73ed221.mp3
请假,qǐngjià,TO TRANSLATE,cmn-c76aebea.mp3
往,wǎng,TO TRANSLATE,cmn-c796cb4f.mp3
谢谢,xièxie,TO TRANSLATE,cmn-c79c0cb2.mp3
呐,na,TO TRANSLATE,cmn-c83de346.mp3
云,yún,TO TRANSLATE,cmn-c888448e.mp3
秋,qiū,TO TRANSLATE,cmn-c8c06fb1.mp3
上去,shàngqù,TO TRANSLATE,cmn-c8de2037.mp3
很,hěn,TO TRANSLATE,cmn-c94d437d.mp3
结果,jiéguǒ,TO TRANSLATE,cmn-c975293f.mp3
喜欢,xǐhuan,TO TRANSLATE,cmn-c99e3a0d.mp3
小,xiǎo,TO TRANSLATE,cmn-c9aafb50.mp3
里,lǐ,TO TRANSLATE,cmn-c9bef3ba.mp3
批评,pīpíng,TO TRANSLATE,cmn-c9e8ecc8.mp3
片,piàn,TO TRANSLATE,cmn-ca712ab6.mp3
差,chà,TO TRANSLATE,cmn-ca827dc9.mp3
联系,liánxì,TO TRANSLATE,cmn-ca8786c7.mp3
日,rì,TO TRANSLATE,cmn-ca923eba.mp3
怎么样,zěnmeyàng,TO TRANSLATE,cmn-cab5634b.mp3
明年,míngnián,TO TRANSLATE,cmn-cb0d84ca.mp3
对,duì,TO TRANSLATE,cmn-cb4a6057.mp3
最近,zuìjìn,TO TRANSLATE,cmn-cbd4b5ab.mp3
飞,fēi,TO TRANSLATE,cmn-cbef6354.mp3
各,gè,TO TRANSLATE,cmn-cbfc067a.mp3
代表,dàibiǎo,TO TRANSLATE,cmn-cc3e50b3.mp3
月亮,yuèliang,TO TRANSLATE,cmn-cc6bbd58.mp3
认识,rènshi,TO TRANSLATE,cmn-cc7e90c2.mp3
北边,běibiān,TO TRANSLATE,cmn-ccc0a61a.mp3
外语,wàiyǔ,TO TRANSLATE,cmn-ccce52d7.mp3
鞋,xié,TO TRANSLATE,cmn-ccdacf01.mp3
忘,wàng,TO TRANSLATE,cmn-cde16258.mp3
这些,zhèxiē,TO TRANSLATE,cmn-ce167d25.mp3
辛苦,xīnkǔ,TO TRANSLATE,cmn-ce502ed9.mp3
全,quán,TO TRANSLATE,cmn-ce918c8d.mp3
学生,xuésheng,TO TRANSLATE,cmn-cecc3182.mp3
张,zhāng,TO TRANSLATE,cmn-cece8905.mp3
什么,shénme,TO TRANSLATE,cmn-ced61196.mp3
急,jí,TO TRANSLATE,cmn-cf11ba2c.mp3
江,jiāng,TO TRANSLATE,cmn-cf40642c.mp3
老师,lǎoshī,TO TRANSLATE,cmn-cf806469.mp3
从_到_,cóng_dào_,TO TRANSLATE,cmn-cfa5dbf5.mp3
西,xī,TO TRANSLATE,cmn-d01ebebb.mp3
黑板,hēibǎn,TO TRANSLATE,cmn-d03ca275.mp3
杯,bēi,TO TRANSLATE,cmn-d0a83f2e.mp3
出去,chūqù,TO TRANSLATE,cmn-d0d82464.mp3
农村,nóngcūn,TO TRANSLATE,cmn-d0f3cb2b.mp3
打,dǎ,TO TRANSLATE,cmn-d16994fc.mp3
女,nǚ,TO TRANSLATE,cmn-d17061c3.mp3
拿,ná,TO TRANSLATE,cmn-d1879a9d.mp3
饿,è,TO TRANSLATE,cmn-d1dcd48c.mp3
自己,zìjǐ,TO TRANSLATE,cmn-d20e0481.mp3
昨天,zuótiān,TO TRANSLATE,cmn-d23e74ed.mp3
公斤,gōngjīn,TO TRANSLATE,cmn-d23f54b2.mp3
运动,yùndòng,TO TRANSLATE,cmn-d24a0f7d.mp3
啤酒,píjiǔ,TO TRANSLATE,cmn-d26278e9.mp3
确实,quèshí,TO TRANSLATE,cmn-d26a6fe6.mp3
年轻,niánqīng,TO TRANSLATE,cmn-d2a5a3d3.mp3
大,dà,TO TRANSLATE,cmn-d2b184ff.mp3
实践,shíjiàn,TO TRANSLATE,cmn-d2bd6296.mp3
半,bàn,TO TRANSLATE,cmn-d3284761.mp3
集合,jíhé,TO TRANSLATE,cmn-d366874c.mp3
可能,kěnéng,TO TRANSLATE,cmn-d37a8023.mp3
原来,yuánlái,TO TRANSLATE,cmn-d382dbb1.mp3
热情,rèqíng,TO TRANSLATE,cmn-d3d79136.mp3
文学,wénxué,TO TRANSLATE,cmn-d422d33c.mp3
鸡,jī,TO TRANSLATE,cmn-d4bf85f3.mp3
回,huí,TO TRANSLATE,cmn-d56a26cb.mp3
呀,yā,TO TRANSLATE,cmn-d58af322.mp3
没关系,méiguānxi,TO TRANSLATE,cmn-d594e032.mp3
中,zhōng,TO TRANSLATE,cmn-d5d15a8b.mp3
留,liú,TO TRANSLATE,cmn-d6094a88.mp3
你,nǐ,TO TRANSLATE,cmn-d617d273.mp3
笑,xiào,TO TRANSLATE,cmn-d6564f00.mp3
风,fēng,TO TRANSLATE,cmn-d6587330.mp3
河,hé,TO TRANSLATE,cmn-d6b55b0c.mp3
该,gāi,TO TRANSLATE,cmn-d793af4b.mp3
教,jiāo,TO TRANSLATE,cmn-d7cb20bf.mp3
姓,xìng,TO TRANSLATE,cmn-d8282389.mp3
多么,duōme,TO TRANSLATE,cmn-d89e759b.mp3
改变,gǎibiàn,TO TRANSLATE,cmn-d8c55445.mp3
乱,luàn,TO TRANSLATE,cmn-d8cb3785.mp3
西边,xībiān,TO TRANSLATE,cmn-d9097f60.mp3
黑,hēi,TO TRANSLATE,cmn-d94be69c.mp3
除了_以外,chúle_yǐwài,TO TRANSLATE,cmn-d979e41e.mp3
段,duàn,TO TRANSLATE,cmn-d9a1a364.mp3
人民,rénmín,TO TRANSLATE,cmn-da0de704.mp3
酸,suān,TO TRANSLATE,cmn-da3c658d.mp3
高兴,gāoxìng,TO TRANSLATE,cmn-da5b85f5.mp3
留学生,liúxuéshēng,TO TRANSLATE,cmn-da60e1d7.mp3
只,zhǐ,TO TRANSLATE,cmn-da70052b.mp3
为了,wèile,TO TRANSLATE,cmn-da750d47.mp3
银行,yínháng,TO TRANSLATE,cmn-dad564d4.mp3
等,děng,TO TRANSLATE,cmn-dc21e617.mp3
起来,qǐlái,TO TRANSLATE,cmn-dc6bc629.mp3
影响,yǐngxiǎng,TO TRANSLATE,cmn-dc9efac7.mp3
给,gěi,TO TRANSLATE,cmn-dd0e43a4.mp3
一切,yíqiè,TO TRANSLATE,cmn-de561b52.mp3
牛,niú,TO TRANSLATE,cmn-de7076f9.mp3
可以,kěyǐ,TO TRANSLATE,cmn-de935dea.mp3
声音,shēngyīn,TO TRANSLATE,cmn-df3c1f82.mp3
桌子,zhuōzi,TO TRANSLATE,cmn-df98a532.mp3
百,bǎi,TO TRANSLATE,cmn-dfb6b0ef.mp3
经过,jīngguò,TO TRANSLATE,cmn-dfde301d.mp3
周,zhōu,TO TRANSLATE,cmn-e03f5bd8.mp3
将来,jiānglái,TO TRANSLATE,cmn-e082c543.mp3
